"engagement","anger","contempt","disgust","fear","happiness","neutral","sadness","surprise"
"0.7",12.437569191528162,11.185006227829183,3.860925722247436,6.199346055716573,1.585017539032102,5.67377453223063,4.2659139817731315,2.950256994501598
"0.1",14.835936276848953,12.793824189563574,11.276449020996246,14.6992196391292,0.5772655511162061,13.26729150730288,12.51603487260741,5.839577317777747
"0.7",10.187475021084019,6.619520059128416,11.336224088625412,6.965446207860946,9.15732290264491,14.364686503963943,5.945974746984685,10.285911751934089
"0.1",14.02147560120828,4.565828768428658,11.85949877680695,6.430334933420307,7.812364963610792,10.38990917834182,7.6079111449421735,4.112190377923673
"0.8",5.309845900535866,11.832058536409349,11.64541186460656,4.841168297656847,0.36745463458956795,14.019412566057262,2.3038669121645206,6.333736766529911
"0.2",5.554151341951972,12.50338345151032,4.014637357184704,3.196670596068776,9.657471844098868,0.720462087935313,10.694907555528827,0.5476219396024118
"0.4",13.535638278835684,3.153736177970883,5.629053805805327,10.135963247050343,0.42877063497750445,10.560525003530586,1.585622636897629,13.881237144156305
"0.9",3.2768823996102228,11.51842322429952,1.8195523259941104,1.8520729610611586,6.263975250320244,11.065202203645377,5.245285082963927,7.573657663109573
"0.4",9.933662610638702,13.345326749786548,2.2410353921879835,8.466485181476186,7.072865029375227,0.9383777100754231,2.580491641943219,8.153108176312239
"0.4",12.856480554343339,9.081166829736468,14.801021571976436,9.11753962339397,7.761837083172805,14.102901233317613,14.563208612870097,5.771385381627004
"0.3",5.664660016355385,3.537200395373862,7.937249871567809,3.158299235813107,13.891811821686307,14.716405998848119,0.7589489233309155,0.09578360349668302
"0.0",12.743520301999293,9.350800571496858,7.55955202545568,1.5539948295309458,4.955596816959167,2.532834941350406,8.795788157978542,9.021524516285837
"0.6",6.611723150103707,7.923061756339895,12.025837318723868,12.00958195498233,14.609277184174829,4.165236052130803,9.726441919581351,11.671602837299975
"0.6",3.732824072239832,1.1508001624308772,13.03055771330371,9.567872098948593,8.551669415063838,1.5710964696149865,12.57145243927718,5.277512426386465
"0.2",11.304774619859117,10.696029735943222,14.211788101393685,11.598148147455312,11.034175423261377,10.849602965735958,4.4780772740550345,6.266484663696322
"0.6",5.976031487155255,13.995801751487534,7.523272693334377,9.247877525665,3.1433288643823865,11.756119767851787,1.8908025748281077,11.217452890385008
"1.0",8.440276273257748,11.362797769432802,0.5079499561709166,11.03831578400641,13.52037006906693,9.945460423572799,7.274711132706219,2.312963295054905
"0.1",9.026104320272593,3.5493268686948665,10.168778380982795,10.895145941891295,7.927777554391426,10.145700772795841,0.7360086881960948,4.492276607521886
"0.8",10.849476762043842,10.928613255370095,13.811315022453833,7.660071708590964,8.503720140089783,2.645559532884251,11.560763901547057,9.261483518390412
"0.3",2.447775997125814,10.29955771265106,8.537879544267383,9.83459247389238,2.0070704978115437,10.120309540464472,3.5840766200742937,11.853856834015472
"0.2",10.543628187628414,2.0446021872309785,7.645534330583783,1.7453424712810983,8.755291726070668,6.129897353971731,0.47207005460378926,13.83715923083429
"0.4",5.490068849198661,14.935777121159953,1.8353185009963247,4.012157044884395,2.7002084986956545,6.341704784173579,10.370331172642556,8.122576963984656
"0.3",12.888780293785471,14.204376095964193,7.944650243461999,11.612880856761981,1.7252913814543547,6.183674074069481,8.64861740894918,5.97345430012658
"0.9",9.02047422451737,7.064115567618766,2.2417237413442748,5.051095496192301,6.545293149704147,2.3324167343853297,1.7490781524806642,3.1723035823095582
"0.3",11.833236765555178,0.5189154387102024,2.6111591831913437,11.067913095213855,10.60382073301777,7.882109140575921,8.55268615298835,1.0711762213756304
"0.5",11.055351661925508,7.163462320292663,9.568208727748297,5.195761742282558,1.972146733893002,5.591778874111137,7.466482671114477,7.5674050110790505
"0.3",9.060315452528544,14.261325854287275,5.787531325416239,0.41272162913090216,2.703646161577473,5.854438357260765,0.547793514292414,8.976019438545114
"0.6",14.515575176967095,2.542130283471354,7.996574319369254,13.068268646556403,8.745859735511331,0.8942538193615002,11.733734289681426,13.209425777937858
"0.6",2.2233733071443815,2.85483713315661,2.011315385614123,5.9104985249138355,9.205973189446608,5.2878303982921455,9.926640669781898,11.417624716192694
"0.2",9.732200935571155,0.3123689106170702,6.3528022917989055,1.611046008171495,12.528874165573997,14.774715439966258,4.364445520425987,3.45688985377687
"0.1",8.159837780692698,2.1219782483595937,10.355787465373584,7.799255908567984,8.582972734834435,8.04512216151626,9.249165730646304,0.39419882067284195
"1.0",3.0085618478208866,9.301678428950579,8.01037091254354,1.9685567442780827,11.141523669800499,11.021974450801801,10.834734502235662,14.24909421377258
"0.5",7.118962067941052,3.926450569549811,7.37096309949441,8.503907424414997,12.901094714508051,8.273675587421534,1.3873857574997772,12.912852182331395
"0.7",11.7134390396847,1.1373370654039894,5.084196965349793,4.964513277128766,8.693759148983288,7.568279642735234,1.6933425749607023,2.5299447686742216
"0.6",4.534073866426162,10.214758514062867,11.411789671196148,11.250793567666946,1.6956843115918152,0.8807281064797312,12.161062211943783,5.208800135937056
"0.6",1.6043630099841888,9.585076162187134,14.596047780099106,7.369817914900995,3.6969499634898737,1.55589069718858,11.129944173182269,13.539702155337158
"0.4",0.4202976939517067,7.4947483340306835,5.0868793749568155,7.233441373579218,5.561059166866087,10.586421337638702,0.6700433889982838,13.139093017738094
"0.1",7.494558227542571,12.482726349198755,3.1753105783705085,10.104588876652551,13.7294867737776,2.383956258182672,1.7656340436446993,1.887322627804544
"0.2",10.430788772352171,3.031406960668044,6.754887582758792,1.5836586628687588,3.419644219615443,11.768803359031072,11.775965579057399,12.910530132187988
"0.9",8.230256190208713,14.352453411874095,14.31678323580716,7.221108241740641,4.474233569627966,8.489748981546924,0.43567075939380695,6.8656074907954245
"0.6",4.393055382808405,2.1987865740133805,3.9547050203808833,10.195320400245452,6.821378944018996,6.68471293744449,6.557322486406982,9.291229920654082
"0.4",1.527377452298302,9.43031222193887,10.506370588828396,9.98161299090734,2.9110564021281835,10.857935556680609,0.5875101222636558,9.66040911026051
"0.6",11.68744840088754,10.341196973708024,9.546907660593927,6.421938819845742,1.3894321994195802,9.952889077515842,6.1421036813688605,2.6040913559581247
"0.2",5.754602287519167,0.40970008142661496,13.937805536900441,0.3375164564974309,11.046647920779725,3.1925752323543244,6.953256699476675,1.154185087895896
"0.7",0.18004851086262708,9.100759735330124,10.144384576460663,13.271304540524925,13.620190894622361,11.478514331219033,4.260634580640186,11.416554888376819
"0.1",3.256054923372508,7.202341209054247,4.504365838879277,8.151765672124995,4.785313091948536,14.817597501067803,10.120095582454779,11.401161718340026
"0.4",12.86811774791106,13.258261762270655,4.8759487840493785,12.934191810113733,11.595921348071442,12.593453518546193,8.889887695488014,7.741533404146529
"1.0",1.5394921314910859,0.24283272936113987,10.161391973330753,8.366575001071494,7.948918369991994,10.495317937742929,4.637870810091358,14.094829228671308
"0.6",0.4958053635252213,8.153427379437751,14.137357737337934,2.9947311944729362,12.352384887493582,9.765551074567126,14.647622265602369,1.915978401680093
"0.8",2.132646732738781,0.8060640184035761,2.0073246076199758,12.91484352311114,13.277295194736205,13.801234701052005,9.983293010072302,6.496132414272048
"0.5",12.30239921556138,10.404432541585265,9.519559895437045,7.403951375216095,8.136013125862814,13.916178108097126,14.556098714597821,1.8197464535156849
"0.6",10.899912284157596,2.1972764189890825,8.861863260977302,5.222572329489688,5.186581465954141,6.030956193958991,14.398537688591318,6.545078338599719
"0.8",8.413612621722145,9.394924156883345,1.9317219013886644,7.732620759273905,1.4591007697880465,0.04500009523242032,13.342761966486,9.989431428644112
"0.4",4.025376562990429,2.0916246161576124,5.818879947404034,2.4722351387652965,9.868724242287124,7.589190566928341,14.138057663586297,11.175741833303574
"0.2",9.346437023483578,14.992451694299017,4.63980685818639,1.5127778994807406,8.078563630058888,6.647962331550074,5.809223810308226,11.441463592922066
"0.4",13.804443334279735,7.375627758093608,9.420772672914978,7.528564384873706,14.768922073557093,9.65445720592723,7.962947249884983,0.42896195730692366
"0.6",2.4552771961543796,11.914011748296183,5.886770669778292,4.33084766836847,12.099123928482236,9.302601426933068,5.0807752655104155,7.299416868223313
"0.9",4.101459263641348,4.264869748817034,12.463291309531703,8.324348361387559,3.1827266044523386,8.945501324244951,7.108340379349936,1.8447736764729439
"0.0",8.2709819219476,8.359760680764014,9.472842739232007,2.0560405052340167,14.060895281301864,13.192135799157855,12.272691212758964,10.787187918888637
"0.1",12.36090389648626,7.50770970189163,2.07078251442812,1.2383465014843054,7.849541850042287,2.541665671907939,9.617210639288052,12.662068795630507
"0.6",9.927084334122412,6.697362096708539,14.813647161031222,4.864259860006017,11.144495263671862,4.565134244759555,6.181008115497006,11.555325292617255
"0.2",4.7050294614854495,14.522522677097726,7.608524139743086,0.36478671399183815,9.303619030245544,7.472862925497564,0.5667540732966725,10.780897205431405
"0.1",4.4464244252006875,11.310485238795017,9.605992404962102,5.425396196101929,14.774667085068359,14.181174619608592,6.711000493996558,5.784542940553559
"0.7",1.669032770739095,11.055984129213076,9.97822602050456,7.5631151287603915,11.628874642987117,5.0669797489023924,9.118486243745902,0.7557710259794526
"0.5",0.2329559833090955,10.701805117640458,12.402982167203456,7.355224398092883,3.6766104283298384,1.811382196405461,9.967128521967174,1.127453192321709
"0.5",9.512790031404165,14.19175914912837,3.1136981861533486,2.5437786915389027,7.176063515841696,2.5195922952033722,1.1138902976124232,8.44401895047655
"1.0",9.043752190673011,2.8010937677200864,12.109891663843886,1.923252786255929,12.45007037759399,0.5347015599886873,6.647162523698446,5.867147861179997
"0.0",3.1925787118759184,3.053514369345937,6.552998631556825,8.723961299471586,5.594327516139988,5.314865868970094,0.21185519440975464,3.270443240015384
"0.5",9.259821786917271,1.6150331470444945,2.233719700732384,13.266704396628198,9.61042968063783,9.814738954855853,9.188991661888137,4.854257191738588
"0.6",1.876578638753279,8.04794497540416,5.9086471333774,10.904951449064237,14.967778443734819,5.979273105032156,12.406918231429472,3.704877727238612
"0.6",1.9793696966668517,7.117409377930507,9.011980459280158,6.1414500230672475,0.04147062451400174,14.460008044728852,12.94556229388435,5.231556259996918
"0.1",7.5311963435766405,3.558959020562178,10.423372706141286,7.376689073848658,5.2362288838587485,1.1008109325939808,1.5972798599108329,14.386105300032218
"0.2",6.063450345694298,4.619988964242323,11.765867646375376,0.5059512333266913,13.692586561262262,3.0506845668916505,11.958132696922275,9.691189668538787
"0.6",11.111595880281177,13.8585640329267,7.639060655199314,5.008604540225814,14.702503964348189,2.9275961324540645,14.872254933432226,13.394694166275974
"0.6",9.257942924109393,4.300731324357781,7.079210014163799,10.552859049624946,1.2774799198168363,3.258967616656437,5.708318722779859,11.874072449574934
"0.2",0.6180219383911123,7.771964901127365,7.370054217035599,8.07325501964635,13.33265859047467,6.924813032247976,2.2113318978702736,9.873733458532021
"0.3",13.453706874527958,9.128671408241072,7.964231742334597,6.885669392950068,10.82693395347916,11.451849628040026,4.232336697048852,14.044496013713161
"0.6",5.050956661781576,1.5924172530493597,2.3949772650579435,6.694511843566666,9.142953721426345,7.952668147855423,10.616213308193085,1.6391355659211082
"1.0",14.325890955889536,13.835964128676574,5.064923620355076,4.842474390843438,2.834012519102526,7.231310218102875,11.783885687989384,13.039193368329284
"0.1",11.151668817724197,8.488045392830486,14.590993016810906,10.822705681700405,7.327547856967072,2.3086463845986716,12.046391867982395,2.2339948849958535
"0.8",4.778147786156046,2.2220373676677188,2.900228794491949,7.5169063186773855,2.4315873005112887,9.26704107857868,12.527703147004708,5.241400514026743
"0.2",7.5988996762748755,4.663506721063529,1.4564774385890733,3.572651324938436,9.842084407209441,5.341256389280245,4.530628573014556,6.794853478024199
"1.0",14.373041838329483,10.035743020651847,10.063496141492438,0.012288073710138292,0.7546077971617338,3.48708212342879,3.372927751353063,14.33718685635359
"0.8",1.414725352703795,10.04623065676092,1.8703377717164171,7.757764172752965,10.948482747130454,11.579012141533566,13.376963363541751,0.7481420194956578
"0.6",10.769291934639686,4.79635801794317,7.594583569260511,3.262558494165991,11.594881896098194,2.1452644376802366,12.895069426485247,12.194287038581976
"0.5",1.707935200430658,5.586991770182051,4.918928038413491,12.855029666641759,3.4085681528463807,4.101218984711172,8.241429619394625,7.8091268208799205
"0.7",3.586046316577298,7.230557869465969,8.23769989450282,9.541461945635902,5.069273558779743,9.935898138852961,1.8363045301430503,9.737061198274871
"0.5",13.821213308360411,8.812020916837291,6.70039288247687,8.640412090304805,5.406177769121104,7.1313116895707545,0.9214908896754936,0.21426458688213024
"0.7",6.289570378786359,1.732250307646952,13.648570418452751,7.495936848473805,4.0611653936746785,10.353013270919632,9.122971965017806,10.320112630094783
"0.2",1.2277590375458147,3.9484542797723843,9.858252796025713,6.469870902388926,2.17420510060109,7.982148377369159,10.414273191452043,0.3062834884613286
"0.9",14.817636304071476,5.0504110088339935,2.2209785168371967,11.147233547697565,14.20432328960626,8.237619588568707,6.0579357456782725,5.0188537993202775
"0.5",8.40690640851358,8.102702167671161,0.9831205133770227,10.647076446441075,7.183579337713387,7.088517469401551,8.175797639989211,7.523530916440898
"0.8",10.313490034746888,14.985528890576033,5.744295601206659,6.24538413713815,10.503118842747606,2.6717011821940364,8.880831182154461,1.5517083101511908
"0.3",0.515975855640548,3.4293694487350637,2.4287671651542055,5.005631963922385,1.3025735440537267,10.398462673111498,10.25612883871478,6.8618694567179395
"0.1",10.212992626486056,5.390794566639263,5.493553801893844,14.868277140892074,12.515477280450671,2.2100511896726536,2.803097709534188,6.381831968788765
"0.6",4.474430069068591,3.840960032905303,4.760161672788476,6.495284492357972,14.17690679674889,1.585013264316777,12.829096122918633,11.967447917703108
"0.6",1.469923255676655,3.874839166310713,14.637398805259735,13.360937272479882,7.349237355278175,7.735165495190576,11.434913681486034,1.0351014268465408
"0.6",3.0531789946433143,3.618904593894998,3.92183446322083,1.078542964219027,7.583463543102333,3.7842807871010997,2.8642855530269653,9.86136794318967
"0.5",7.564060878965755,8.020099105354117,0.44606383235762714,13.429405061605474,4.354213910477035,8.882639787910968,2.234514085425027,4.934681241722027
"0.2",7.581667409265518,14.762458482046245,12.919209433892405,4.032958020498723,8.065943637640649,5.017964362767638,14.970048297166416,9.321211104482018
"1.0",1.4728156353144195,8.307982287537914,4.769804133198266,10.994898507735062,5.210537796748074,0.34480587814763264,2.4628338104295566,7.099300927942326
"1.0",10.341791167553207,8.299117181938158,7.254479758260026,5.786648627971286,1.9724174166211872,11.343267521728006,0.21787337874990764,7.598327574612535
"0.9",3.436274195350366,5.173573339909099,3.4797729814856226,10.642331622094582,8.56675280838125,9.403770709644927,14.433878382892274,7.755959070607367
"0.5",9.000730768836151,4.7125281616227275,11.783883115005308,5.756061059252906,4.240078133591416,9.315978409627876,13.2257589630692,0.8776209213890518
"0.0",3.9326222691427306,7.955335684482164,6.734035835148086,9.054043578902126,5.33611538614158,11.924344757431962,0.6000868258043401,9.55069111684916
"0.2",1.5737656363389585,14.634859415583575,8.5620943073072,8.757188735734536,10.958884899570489,5.005760487274832,9.489739549427519,1.7784591394847027
"0.6",7.864047274862748,9.91762747659477,14.970726148971346,9.458534216261901,13.194098637575287,14.567783086672065,1.77122359480812,3.190938525877023
"0.8",6.007725828406755,4.664287707277907,4.9569715658731806,9.007005321463573,2.8229013198298736,13.705911785198865,12.84772916359522,1.2628611481623164
"0.3",10.010153208510378,8.408881209816393,2.8655062062730163,9.940239718718777,3.6091015694968585,9.11711445824803,7.50183125345743,5.991610563815019
"0.2",0.3781266811456785,3.4721493174599107,14.611567400546013,5.100775563978363,14.276226289490442,11.936885502848554,2.1687524469880315,10.759955754605134
"0.1",14.645353185129759,7.654712306094417,6.277944737470289,12.118790649528833,4.7642427637076015,11.83402634365048,11.349926835691841,8.554541596354994
"0.5",13.68596256447603,12.452266956179992,10.96492470361481,13.746968451792542,4.096661264297357,7.81334786738038,10.452521311056893,6.580114493872397
"0.9",9.95997043611501,3.0068733465521627,7.198002126233566,11.208415991633085,3.0455876618657776,1.163346231038348,12.827820241750088,4.621761809856491
"0.6",4.940376906376292,3.246845350684322,9.57271944474643,6.991912129764987,3.1808881839077943,7.306905491775435,8.83745075940675,3.7685987427636034
"1.0",1.6728698908660555,1.1310424639486594,11.730088674116454,8.191896730024808,4.589982943662801,14.675953266598304,1.8648660497352576,7.081710225982891
"0.7",10.642612880024222,7.591172684178806,4.048681009989381,14.357473809467269,4.144208530494206,4.485914054078506,2.0093137196395086,6.6304754461031665
"0.5",1.2384903638062639,7.54230398189579,13.777332024905444,8.11654128150058,1.4603490900214855,11.248769242270463,13.157573216828947,7.197952648213798
"0.1",14.417251395794429,1.9890381641145327,8.673497853153284,8.265513567994686,13.119934115426773,2.1744559560848153,4.140896240708635,2.6667882319571112
"0.5",2.6392048297776616,9.968143668578232,12.699897368038055,1.7539285207991584,10.925752329203881,5.719068282721836,14.049252112595635,11.854096570549284
"0.7",5.794554032344004,0.4308676807730305,10.662731996534594,0.9612006735817891,5.449499407578294,10.613802993090221,12.099189996601577,3.430053706610574
"0.1",9.6886041715106,11.62749356381432,3.1180359565856586,13.146953953627749,12.180942208939298,3.8359465844212473,4.722941166281023,9.756046761427728
"0.2",8.007163221290664,11.243254385241329,12.120078957193002,13.532387815788285,1.6935078075713295,13.426599328556353,6.64707057873975,7.408708702966932
"0.3",0.09524196643043492,8.63187812950904,6.314947997240402,10.86792669150753,11.859548950509442,13.552348516696712,4.827620784460791,0.993324890647902
"0.9",7.870984728640439,4.495434733126732,2.6859051723218306,7.334631175642084,10.879173162872632,9.52838863707769,6.686699622492066,12.036146527916653
"0.4",0.5604648414178592,1.104997653545714,4.541607092658038,6.63075891381509,8.947644368047861,14.974727996079132,4.760965919418828,3.6047815537926233
"0.1",0.5162208201040985,11.967682525017407,9.397231253954963,12.472432793459117,14.338053600166194,3.3012786942278116,8.787567813603918,9.520017724700878
"0.0",0.9056913822319757,0.7058447063320339,6.132964925550873,1.1944996448261647,4.067974707399294,0.08885744432354348,3.759542336367061,10.692861382249326
"0.7",10.666627935575887,6.1635972976146896,12.293114345068988,11.748518718534397,11.344514225624065,6.512161282912734,8.682062211697874,6.077920886109375
"0.6",4.689283141718194,2.08413794031122,2.601937420682648,0.6084630017255788,3.9357831308911018,9.766971885354266,0.39991974161032173,2.2421930613655174
"0.4",11.96891714045,9.326427323712497,8.506928616482725,5.361151070135813,4.918353302866634,2.5692794135390096,9.232563372190471,4.221842894207692
"0.9",6.529163566615929,7.941988765624628,12.359675875727982,6.510030163194088,5.6467689780127674,7.874460175592864,0.26627695491021286,7.3066556452158204
"0.8",8.79506334181208,8.983707337930438,13.526147823172055,4.5006024972884875,7.740033323895624,6.3909437103029525,1.8166170980998164,10.084369189678323
"0.6",11.832154137056591,7.606496387230711,7.997675256783008,7.781743663018604,12.601832131556742,14.362079081432093,0.14150800313883605,4.945965320556878
"0.5",3.563715142143984,7.034509366732777,1.8639835375599734,13.666571556507476,0.40837753366992136,11.99980339382115,5.962701502285427,9.996564263274973
"0.1",9.324214475564345,8.75626076947358,5.764334155771991,13.003144660788122,9.523214554471442,4.742782900397202,4.495112085280485,2.8418745482302077
"0.2",7.702407479172359,9.769554050187532,10.839804788009959,6.860772029271219,8.126147704223094,5.15551103761114,1.2634997733908027,12.04293265870718
"0.5",12.585024638745168,7.988380708888138,2.5003489603447946,7.8693502257126235,9.042788288555291,8.470307882647683,7.957399886109392,13.188171651606451
"0.3",8.217713780865047,11.335034056224178,6.473953541487576,7.349118252582713,1.4210826018335032,12.754905694433395,8.074239336732266,7.791198235756518
"0.3",10.74761150199348,8.36547799698608,1.793206211856403,5.187395346843994,6.127475307870787,3.458700768722276,0.0696772567905446,10.388555062895172
"0.6",5.494156979641257,12.990849505456298,11.92680259151673,4.81389189509698,2.719781713884457,5.515699301708229,12.02667501588224,0.9109928644592613
"0.6",12.314864287087591,10.366638594881486,2.3225707546563177,13.11706026154803,2.94069398712824,14.220350901262544,11.04013150719252,10.78655819775405
"0.1",0.6674323106365854,4.729145044433532,14.994270185777324,12.133717887028123,5.611389228120169,14.89111714976611,0.059660589948875575,4.153571899143591
"0.1",3.877470131160691,9.589988834915067,4.54417524060029,12.907759499479388,11.424515751565137,12.430643899078795,14.29261036484061,13.37997822298146
"0.5",13.481917389023138,3.43767181983599,8.873758123935355,0.9426018846044493,13.813402246250192,1.6899879481677416,8.20452575730872,12.341576124166014
"0.5",10.905171749231839,11.782285349380642,8.289208705837325,0.8269281228784076,10.408071958003699,0.6855430717897659,13.137263997644494,11.555484072542937
"0.8",6.589785800252521,0.08694760249778,9.809791304119539,11.487637701646745,6.140696304641945,0.9859244541754486,1.2286979110523644,10.23182526281419
"0.0",4.799176412947568,0.8198650212554781,7.749551594945386,3.2264887051424553,8.378927309877666,8.86513124658158,12.238525026633916,8.714039909070655
"0.8",10.469950099279004,0.13022484865940043,3.059916130148582,6.826978816843132,14.634032571623981,3.165371754676154,7.183728649926531,6.475656936439167
"0.4",12.956834135969867,11.567378172258882,12.717231055422161,8.791353990098369,9.804328550117072,6.8283822321077725,14.5182480375558,13.04909458413041
"0.9",10.49973881191494,1.9489523025621558,7.539582169244035,8.117338727598682,3.52087622807026,11.599665174879348,3.32574014211954,0.7431022222971251
"1.0",7.135561664331278,9.40743479383055,7.016022959426853,1.7186375495425998,5.807238682964236,8.559795155544249,6.088141946853753,11.708927663240138
"0.6",1.4327418392359692,1.2681726686475636,6.592520013343213,6.139685145621707,6.965552854095676,3.879745248654923,9.28704883079587,10.281229357152315
"0.4",6.877307810261072,12.617168783458329,4.293005667431461,9.512281132138533,13.627387481398564,7.283169750879857,8.577960159136905,8.742677269325322
"1.0",7.66268288227352,8.955182327658678,3.323277746477671,13.855106690743353,4.456706093537701,9.19969138767135,12.316951454841869,3.6724000575157802
"0.5",4.2456777072426,5.070863693216024,3.040437848992031,5.848968875655873,4.414319081492045,14.594459513221604,7.692210978425632,8.354392649077491
"0.8",13.339686882395279,9.023928367004423,8.923989898830769,4.25814193684228,4.082907686465241,6.54178900389298,12.193089040945337,4.55249762658206
"0.0",6.0149358857244986,7.783794029878457,5.054173662446057,8.393073443121263,11.757203159421996,3.9775406087562826,6.6804583185535,13.052380874669442
"0.5",13.264742636698815,6.136448962066168,12.524692009972558,13.812640628916213,7.139109890373428,1.7305727419678485,4.1371449003925855,13.230977254911412
"0.3",14.276853808814597,0.38996723011775924,5.31232188702006,10.622049066127127,11.800590584761954,9.979029288900248,14.497676635730118,7.631551358493977
"0.8",11.973040419902299,8.196610033418407,5.575775409830824,12.087247988628626,3.739307947198316,0.21056311641479475,6.909125946125114,6.026462449672541
"0.6",0.027821505606404617,1.5360373673344208,10.38855710438378,13.578306385249302,9.586089061487804,1.775753571389087,14.443236867877516,6.249174096277096
"1.0",8.07846843729458,11.727352451718607,11.976954669452937,9.014064909153875,5.47354694189646,6.040392998886627,11.620937437466871,1.0361234060223035
"0.4",9.863402470361319,3.0076970546350914,14.2648649242207,12.417626146553047,9.732097334997569,8.797443120881045,10.138512692445097,13.88218613981273
"0.3",10.030500063143972,6.4765388186955,7.164420357087096,4.884516657703781,10.99902192906689,8.890173377591983,2.319900364482291,10.158763189207109
"1.0",2.275339614562508,13.788399229042579,1.7295645421747308,7.9235357086704905,13.702521611307144,12.415779086733968,8.217592633991233,2.9986533645338453
"0.8",7.444413856744281,7.270809207426245,12.559968048752328,14.890552692788548,8.56319974434834,8.59687665438927,9.773546958545584,0.0561763254733294
"0.1",5.122441290407025,0.9467661067059996,7.370074404415333,10.486185065328492,3.893197874301059,3.3272961064081397,12.025023784707349,1.574957999292268
